Filename	Path	Whistle Date	Time numbers	Time (UTC)	Time (EST)	Date and time (EST)	Event ID	Survey #	Sighting #	Sighting Start Time (EST)	Sighting End Time (EST)	Dolphin IDs	Camera?	Notes (VS)
_2018-07-15T000702_sel.09.02.04.W_243_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\FB243_Verified\	7/15/2018	702	12:07:02 AM	4:07:02 AM									
_2018-07-15T000705_sel.10.05.08.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	705	12:07:05 AM	4:07:05 AM									
_2018-07-15T000705_sel.10.05.08.W_243_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\FB243_Verified\	7/15/2018	705	12:07:05 AM	4:07:05 AM									
_2018-07-15T000711_sel.11.11.41.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	711	12:07:11 AM	4:07:11 AM									
_2018-07-15T000711_sel.11.11.41.W_243_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\FB243_Verified\	7/15/2018	711	12:07:11 AM	4:07:11 AM									
_2018-07-15T000714_sel.12.14.06.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	714	12:07:14 AM	4:07:14 AM									
_2018-07-15T000714_sel.12.14.06.W_243_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\FB243_Verified\	7/15/2018	714	12:07:14 AM	4:07:14 AM									
_2018-07-15T000800_sel.13.00.60.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	800	12:08:00 AM	4:08:00 AM									
_2018-07-15T000800_sel.13.00.60.W_243_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\FB243_Verified\	7/15/2018	800	12:08:00 AM	4:08:00 AM									
_2018-07-15T001419_sel.02.19.91.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	1419	12:14:19 AM	4:14:19 AM									
_2018-07-15T001419_sel.02.19.91.W_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/15/2018	1419	12:14:19 AM	4:14:19 AM									
_2018-07-15T001511_sel.01.11.19.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	1511	12:15:11 AM	4:15:11 AM									
_2018-07-15T001511_sel.01.11.19.W_S_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Camel Humps\	7/15/2018	1511	12:15:11 AM	4:15:11 AM									
_2018-07-15T001513_sel.02.13.24.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	1513	12:15:13 AM	4:15:13 AM									
_2018-07-15T001513_sel.02.13.24.W_S_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Camel Humps\	7/15/2018	1513	12:15:13 AM	4:15:13 AM									
_2018-07-15T001515_sel.03.15.80.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	1515	12:15:15 AM	4:15:15 AM									
_2018-07-15T001515_sel.03.15.80.W_S_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Camel Humps\	7/15/2018	1515	12:15:15 AM	4:15:15 AM									
_2018-07-15T001518_sel.04.18.49.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	1518	12:15:18 AM	4:15:18 AM									
_2018-07-15T001518_sel.04.18.49.W_S_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Camel Humps\	7/15/2018	1518	12:15:18 AM	4:15:18 AM									
_2018-07-15T001520_sel.05.20.58.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	1520	12:15:20 AM	4:15:20 AM									
_2018-07-15T001520_sel.05.20.58.W_S_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Camel Humps\	7/15/2018	1520	12:15:20 AM	4:15:20 AM									
_2018-07-15T001522_sel.06.22.58.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	1522	12:15:22 AM	4:15:22 AM									
_2018-07-15T001522_sel.06.22.58.W_S_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Camel Humps\	7/15/2018	1522	12:15:22 AM	4:15:22 AM									
_2018-07-15T001525_sel.07.25.79.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	1525	12:15:25 AM	4:15:25 AM									
_2018-07-15T001525_sel.07.25.79.W_S_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Camel Humps\	7/15/2018	1525	12:15:25 AM	4:15:25 AM									
_2018-07-15T001527_sel.08.27.92.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	1527	12:15:27 AM	4:15:27 AM									
_2018-07-15T001527_sel.08.27.92.W_S_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Camel Humps\	7/15/2018	1527	12:15:27 AM	4:15:27 AM									
_2018-07-15T001529_sel.09.29.81.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	1529	12:15:29 AM	4:15:29 AM									
_2018-07-15T001529_sel.09.29.81.W_S_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Camel Humps\	7/15/2018	1529	12:15:29 AM	4:15:29 AM									
_2018-07-15T001532_sel.10.32.48.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	1532	12:15:32 AM	4:15:32 AM									
_2018-07-15T001532_sel.10.32.48.W_S_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Camel Humps\	7/15/2018	1532	12:15:32 AM	4:15:32 AM									
_2018-07-15T001534_sel.11.34.63.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	1534	12:15:34 AM	4:15:34 AM									
_2018-07-15T001534_sel.11.34.63.W_S_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Camel Humps\	7/15/2018	1534	12:15:34 AM	4:15:34 AM									
_2018-07-15T001536_sel.12.36.55.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	1536	12:15:36 AM	4:15:36 AM									
_2018-07-15T001536_sel.12.36.55.W_S_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Camel Humps\	7/15/2018	1536	12:15:36 AM	4:15:36 AM									
_2018-07-15T001539_sel.13.39.10.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	1539	12:15:39 AM	4:15:39 AM									
_2018-07-15T001539_sel.13.39.10.W_S_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Camel Humps\	7/15/2018	1539	12:15:39 AM	4:15:39 AM									
_2018-07-15T001542_sel.14.42.33.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	1542	12:15:42 AM	4:15:42 AM									
_2018-07-15T001542_sel.14.42.33.W_S_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Camel Humps\	7/15/2018	1542	12:15:42 AM	4:15:42 AM									
_2018-07-15T001556_sel.16.56.66.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Downsweep_Verified\possible match\	7/15/2018	1556	12:15:56 AM	4:15:56 AM									
_2018-07-15T001556_sel.16.56.66.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	1556	12:15:56 AM	4:15:56 AM									
_2018-07-15T110316_sel.01.16.14.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Downsweep_Verified\no matches yet\	7/15/2018	110316	11:03:16 AM	3:03:16 PM									
_2018-07-15T110316_sel.01.16.14.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	110316	11:03:16 AM	3:03:16 PM									
_2018-07-15T110840_sel.01.40.67.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	110840	11:08:40 AM	3:08:40 PM									
_2018-07-15T110840_sel.01.40.67.W_MW_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Have been duplicated-Can be sorted\Revisit\	7/15/2018	110840	11:08:40 AM	3:08:40 PM									
_2018-07-15T123117_sel.03.17.39.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Downsweep_Verified\possible match\	7/15/2018	123117	12:31:17 PM	4:31:17 PM									
_2018-07-15T123117_sel.03.17.39.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	123117	12:31:17 PM	4:31:17 PM									
_2018-07-15T123243_sel.05.43.17.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	123243	12:32:43 PM	4:32:43 PM									
_2018-07-15T123243_sel.05.43.17.W_MW_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Have been duplicated-Can be sorted\Revisit\	7/15/2018	123243	12:32:43 PM	4:32:43 PM									
_2018-07-15T123713_sel.03.13.86.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	123713	12:37:13 PM	4:37:13 PM									
_2018-07-15T123713_sel.03.13.86.W_FB266_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\FB266_Verified\	7/15/2018	123713	12:37:13 PM	4:37:13 PM									
_2018-07-15T124315_sel.01.15.70.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Downsweep_Verified\Soup Spoon\	7/15/2018	124315	12:43:15 PM	4:43:15 PM									
_2018-07-15T124315_sel.01.15.70.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	124315	12:43:15 PM	4:43:15 PM									
_2018-07-15T124706_sel.01.06.42.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	124706	12:47:06 PM	4:47:06 PM									
_2018-07-15T124706_sel.01.06.42.W_UP_AMZ_Verifed.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/15/2018	124706	12:47:06 PM	4:47:06 PM									
_2018-07-15T124922_sel.02.22.80.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	124922	12:49:22 PM	4:49:22 PM									
_2018-07-15T124922_sel.02.22.80.W_UP_AMZ_Verifed.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/15/2018	124922	12:49:22 PM	4:49:22 PM									
_2018-07-15T124924_sel.03.24.57.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	124924	12:49:24 PM	4:49:24 PM									
_2018-07-15T124924_sel.03.24.57.W_UP_AMZ_Verifed.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/15/2018	124924	12:49:24 PM	4:49:24 PM									
_2018-07-15T125006_sel.01.06.29.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	125006	12:50:06 PM	4:50:06 PM									
_2018-07-15T125006_sel.01.06.29.W_FB243_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\FB243_Verified\	7/15/2018	125006	12:50:06 PM	4:50:06 PM									
_2018-07-15T125111_sel.05.11.19.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	125111	12:51:11 PM	4:51:11 PM									
_2018-07-15T125111_sel.05.11.19.W_UP_AMZ_Verifed.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/15/2018	125111	12:51:11 PM	4:51:11 PM									
_2018-07-15T125112_sel.06.12.17.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	125112	12:51:12 PM	4:51:12 PM									
_2018-07-15T125112_sel.06.12.17.W_UP_AMZ_Verifed.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/15/2018	125112	12:51:12 PM	4:51:12 PM									
_2018-07-15T125137_sel.07.37.45.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	125137	12:51:37 PM	4:51:37 PM									
_2018-07-15T125137_sel.07.37.45.W_O_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Other_Verified\no matches yet\	7/15/2018	125137	12:51:37 PM	4:51:37 PM									
_2018-07-15T125139_sel.08.39.03.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	125139	12:51:39 PM	4:51:39 PM									
_2018-07-15T125139_sel.08.39.03.W_UP_AMZ_Verifed.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/15/2018	125139	12:51:39 PM	4:51:39 PM									
_2018-07-15T125302_sel.10.02.35.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	125302	12:53:02 PM	4:53:02 PM									
_2018-07-15T125302_sel.10.02.35.W_UP_AMZ_Verifed.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/15/2018	125302	12:53:02 PM	4:53:02 PM									
_2018-07-15T125549_sel.01.50.00.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	125549	12:55:49 PM	4:55:49 PM									
_2018-07-15T125549_sel.01.50.00.W_FB243_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\FB243_Verified\	7/15/2018	125549	12:55:49 PM	4:55:49 PM									
_2018-07-15T125555_sel.02.55.70.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	125555	12:55:55 PM	4:55:55 PM									
_2018-07-15T125555_sel.02.55.70.W_FB243_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\FB243_Verified\	7/15/2018	125555	12:55:55 PM	4:55:55 PM									
_2018-07-15T125636_sel.03.36.76.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	125636	12:56:36 PM	4:56:36 PM									
_2018-07-15T125636_sel.03.36.76.W_FB243_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\FB243_Verified\	7/15/2018	125636	12:56:36 PM	4:56:36 PM									
_2018-07-15T125652_sel.04.52.67.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Downsweep_Verified\Soup Spoon\	7/15/2018	125652	12:56:52 PM	4:56:52 PM									
_2018-07-15T125652_sel.04.52.67.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	125652	12:56:52 PM	4:56:52 PM									
_2018-07-15T130316_sel.02.16.07.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	130316	1:03:16 PM	5:03:16 PM									
_2018-07-15T130316_sel.02.16.07.W_S_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Binki\	7/15/2018	130316	1:03:16 PM	5:03:16 PM									
_2018-07-15T131807_sel.03.07.11.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	131807	1:18:07 PM	5:18:07 PM									
_2018-07-15T131807_sel.03.07.11.W_MW_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Have been duplicated-Can be sorted\Revisit\	7/15/2018	131807	1:18:07 PM	5:18:07 PM									
_2018-07-15T131808_sel.04.08.73.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	131808	1:18:08 PM	5:18:08 PM									
_2018-07-15T131808_sel.04.08.73.W_UP_LSS_verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\possible matches\Lightning\	7/15/2018	131808	1:18:08 PM	5:18:08 PM									
_2018-07-15T132253_sel.01.53.65.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	132253	1:22:53 PM	5:22:53 PM									
_2018-07-15T132253_sel.01.53.65.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\no matches yet\	7/15/2018	132253	1:22:53 PM	5:22:53 PM									
_2018-07-15T132352_sel.02.52.31.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	132352	1:23:52 PM	5:23:52 PM									
_2018-07-15T132352_sel.02.52.31.W_FB243_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\FB243_Verified\	7/15/2018	132352	1:23:52 PM	5:23:52 PM									
_2018-07-15T132354_sel.03.54.84.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	132354	1:23:54 PM	5:23:54 PM									
_2018-07-15T132354_sel.03.54.84.W_FB243_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\FB243_Verified\	7/15/2018	132354	1:23:54 PM	5:23:54 PM									
_2018-07-15T132449_sel.05.49.51.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	132449	1:24:49 PM	5:24:49 PM									
_2018-07-15T132449_sel.05.49.51.W_FB243_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\FB243_Verified\	7/15/2018	132449	1:24:49 PM	5:24:49 PM									
_2018-07-15T134002_sel.02.02.21.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	134002	1:40:02 PM	5:40:02 PM									
_2018-07-15T134002_sel.02.02.21.W_U_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\U_Verified\Ladle\	7/15/2018	134002	1:40:02 PM	5:40:02 PM									
_2018-07-15T134341_sel.06.41.27.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Chirps\	7/15/2018	134341	1:43:41 PM	5:43:41 PM									
_2018-07-15T134341_sel.06.41.27.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	134341	1:43:41 PM	5:43:41 PM									
_2018-07-15T141421_sel.06.21.31.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	141421	2:14:21 PM	6:14:21 PM									
_2018-07-15T141421_sel.06.21.31.W_U_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\U_Verified\Grimace\	7/15/2018	141421	2:14:21 PM	6:14:21 PM									
_2018-07-15T154015_sel.03.15.06.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	154015	3:40:15 PM	7:40:15 PM									
_2018-07-15T154015_sel.03.15.06.W_UP_AMZ_Verifed.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/15/2018	154015	3:40:15 PM	7:40:15 PM									
_2018-07-15T154043_sel.02.43.20.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	154043	3:40:43 PM	7:40:43 PM									
_2018-07-15T154043_sel.02.43.20.W_MW_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Have been duplicated-Can be sorted\Revisit\	7/15/2018	154043	3:40:43 PM	7:40:43 PM									
_2018-07-15T160550_sel.01.50.58.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Downsweep_Verified\no matches yet\	7/15/2018	160550	4:05:50 PM	8:05:50 PM									
_2018-07-15T160550_sel.01.50.58.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	160550	4:05:50 PM	8:05:50 PM									
_2018-07-15T160555_sel.02.55.99.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	160555	4:05:55 PM	8:05:55 PM									
_2018-07-15T160555_sel.02.55.99.W_UP_AMZ_Verifed.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/15/2018	160555	4:05:55 PM	8:05:55 PM									
_2018-07-15T161441_sel.01.41.58.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	161441	4:14:41 PM	8:14:41 PM									
_2018-07-15T161441_sel.01.41.58.W_MW_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Have been duplicated-Can be sorted\Revisit\	7/15/2018	161441	4:14:41 PM	8:14:41 PM									
_2018-07-15T161447_sel.03.47.50.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	161447	4:14:47 PM	8:14:47 PM									
_2018-07-15T161447_sel.03.47.50.W_S_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\Bat\	7/15/2018	161447	4:14:47 PM	8:14:47 PM									
_2018-07-15T161455_sel.07.55.75.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	161455	4:14:55 PM	8:14:55 PM									
_2018-07-15T161455_sel.07.55.75.W_S_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\TooFaint_Verified\Sin_Too Faint\	7/15/2018	161455	4:14:55 PM	8:14:55 PM									
_2018-07-15T162240_sel.01.40.21.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	162240	4:22:40 PM	8:22:40 PM									
_2018-07-15T162240_sel.01.40.21.W_MW_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\MultipleWhistles_Verified\Have been duplicated-Can be sorted\Revisit\	7/15/2018	162240	4:22:40 PM	8:22:40 PM									
_2018-07-15T162316_sel.05.16.91.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	162316	4:23:16 PM	8:23:16 PM									
_2018-07-15T162316_sel.05.16.91.W_R_LSS_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Revisit\	7/15/2018	162316	4:23:16 PM	8:23:16 PM									
_2018-07-15T162456_sel.07.56.27.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	162456	4:24:56 PM	8:24:56 PM									
_2018-07-15T162456_sel.07.56.27.W_U_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\U_Verified\Unremarkable 10kHz U\	7/15/2018	162456	4:24:56 PM	8:24:56 PM									
_2018-07-15T163149_sel.07.49.42.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	163149	4:31:49 PM	8:31:49 PM									
_2018-07-15T163149_sel.07.49.42.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Hill_Verified\no matches yet\	7/15/2018	163149	4:31:49 PM	8:31:49 PM									
_2018-07-15T163156_sel.10.56.05.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	163156	4:31:56 PM	8:31:56 PM									
_2018-07-15T163156_sel.10.56.05.W_UP_AMZ_Verifed.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/15/2018	163156	4:31:56 PM	8:31:56 PM									
_2018-07-15T163257_sel.13.57.02.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	163257	4:32:57 PM	8:32:57 PM									
_2018-07-15T163257_sel.13.57.02.W_S_AMZ_Verified.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Sinusoidal_Verified\no matches yet\	7/15/2018	163257	4:32:57 PM	8:32:57 PM									
_2018-07-15T163308_sel.15.08.43.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	163308	4:33:08 PM	8:33:08 PM									
_2018-07-15T163308_sel.15.08.43.W_UP_AMZ_Verifed.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/15/2018	163308	4:33:08 PM	8:33:08 PM									
_2018-07-15T163352_sel.16.52.10.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	163352	4:33:52 PM	8:33:52 PM									
_2018-07-15T163352_sel.16.52.10.W_UP_AMZ_Verifed.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/15/2018	163352	4:33:52 PM	8:33:52 PM									
_2018-07-15T165246_sel.01.46.36.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	165246	4:52:46 PM	8:52:46 PM									
_2018-07-15T165246_sel.01.46.36.W_UP_AMZ_Verifed.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Upsweep_Verified\no matches yet\	7/15/2018	165246	4:52:46 PM	8:52:46 PM									
_2018-07-15T165416_sel.02.16.86.W.tif	F:\1.Research\Whistle Categorization (P1 and P2)_8-27\Phase 2 uncategorized whistles\	7/15/2018	165416	4:54:16 PM	8:54:16 PM									
